TimeStamp,GazePointX,GazePointY
0,,
4,,
8,,
12,,
16,,
20,,
24,,
28,,
32,,
36,,
40,,
44,,
48,,
52,,
56,,
60,,
64,,
68,,
72,,
76,,
80,,
84,,
88,,
92,1193.3445,564.7333
96,1031.7983,465.753
100,,
104,,
108,,
112,1034.9222,446.695
116,,
120,,
124,,
128,,
132,,
136,1055.5884,463.1461
140,1004.039,464.8381
144,,
148,,
152,1045.1748,454.1961
156,,
160,,
164,997.1835,437.902
168,1036.1612,449.6292
172,1001.7855,458.5842
176,1050.578,448.3533
180,1017.6286,469.2531
184,1030.3879,458.9003
188,913.3874,473.7396
192,1047.3221,463.8922
196,1012.3652,454.8125
200,1081.4962,470.1823
204,978.4295,447.1863
208,1003.061,453.6855
212,999.3388,439.3905
216,1028.0109,435.6608
220,1018.4109,456.071
224,1009.9485,463.6845
228,1018.9886,448.2608
232,1023.2586,458.247
236,998.5613,461.6573
240,1013.0943,476.5713
244,968.013,463.7801
248,1110.5643,473.5702
252,1057.5833,471.284
256,838.0399,551.3172
260,1013.5267,453.708
264,1066.9954,451.5757
268,988.2271,456.6646
272,971.7811,466.7006
276,931.5454,472.2117
280,973.0976,480.5709
284,1117.8227,465.8418
288,1014.4609,476.5144
292,1015.3166,477.6775
296,1067.5062,466.4134
300,987.3793,473.8093
304,1005.6462,474.1082
308,964.2271,488.0634
312,894.8938,472.8497
316,1106.3262,489.0555
320,1136.2482,473.3916
324,1056.4238,481.3942
328,1058.741,471.0179
332,1081.9266,470.0687
336,1104.5832,485.1663
340,984.1149,471.5552
344,1035.173,464.5909
348,1070.6377,458.3381
352,1012.0561,461.7206
356,946.6178,461.0762
360,1019.4444,446.2938
364,984.9817,457.191
368,947.7799,451.9045
372,1105.1261,450.8798
376,1034.3162,447.4056
380,938.5088,457.847
384,1064.0942,467.8458
388,988.4084,451.6802
392,968.9116,460.5468
396,1072.1726,462.8304
400,969.9898,458.7611
404,992.8373,459.6659
408,1095.4161,462.191
412,999.4876,457.6793
