TimeStamp,GazePointX,GazePointY
0,,
4,,
8,,
12,,
16,,
20,,
24,,
28,,
32,,
36,,
40,,
44,,
48,,
52,,
56,,
60,,
64,,
68,,
72,,
76,,
80,,
84,,
88,,
92,1081.8438,505.0837
96,1074.6584,513.5627
100,1078.8871,525.2631
104,,
108,,
112,1090.3933,526.4964
116,,
120,,
124,1086.9375,526.0552
128,,
132,,
136,1086.1099,512.6977
140,,
144,,
148,1086.6345,547.2543
152,,
156,,
160,1084.0429,533.7873
164,1079.3855,532.1896
168,1084.1923,537.0337
172,1092.694,526.728
176,1080.4036,533.6127
180,1082.687,522.7111
184,1091.0372,534.5266
188,1071.3147,527.142
192,1090.0198,518.2007
196,1079.3547,554.8103
200,1076.9213,531.7113
204,1074.4193,529.3659
208,1088.8997,513.0924
212,1075.9423,492.789
216,1075.7891,524.1223
220,1076.828,518.6373
224,1082.8836,517.6139000000001
228,1071.5654,525.1946
232,1080.2185,511.8727
236,1068.9212,530.7751
240,1079.7561,530.2969
244,1080.4986,519.4756
248,1068.1999,514.4162
252,1082.9676,517.4306
256,1082.0111,529.7033
260,1075.9201,519.0331
264,1079.2091,511.1038
268,1069.866,507.7577
272,1076.2604,503.2311
276,1072.4058,522.6745
280,1078.4573,522.95
284,1062.7873,514.2763
288,1076.805,480.3963
292,1076.9186,506.1283
296,1077.1355,530.0631
300,1070.721,529.9096
304,1067.3706,411.3951
308,1068.2568,524.4576
312,1066.2806,517.7253
316,1063.9,517.1527
320,1064.4162,517.2505
324,1069.8512,525.7167
328,1078.3324,502.8585
332,1066.9816,510.8377
336,1068.5339,500.993
340,1066.4778,440.7373
344,1067.0692,488.0578
348,1055.2306,507.6976
352,1062.2607,510.1875
356,1062.8048,494.5787
360,1066.0316,380.2214
364,1061.1968,422.8636
368,1064.5607,509.4325
372,1073.8416,501.7973
376,1065.3987,500.8983
380,1072.7658,509.2302
384,1065.1976,472.2841
388,1079.6686,506.0612
392,1079.3074,500.2649
396,1077.389,514.6161
