TimeStamp,GazePointX,GazePointY
0,,
4,,
8,,
12,,
16,,
20,,
24,,
28,,
32,,
36,,
40,,
44,,
48,,
52,,
56,,
60,,
64,,
68,,
72,,
76,554.9884,363.5942
80,,
84,735.6005,376.8465
88,,
92,,
96,546.6701,451.1581
100,,
104,,
108,,
112,,
116,,
120,739.9536,507.4316
124,,
128,,
132,712.5542,450.9737
136,,
140,,
144,,
148,,
152,,
156,386.3519,276.6745
160,,
164,816.3241,906.8912
168,836.7388,532.0057
172,,
176,,
180,,
184,,
188,,
192,,
196,780.936,554.5112
200,806.0875,557.8742
204,,
208,,
212,,
216,744.7672,503.4904
220,,
224,777.5668000000001,546.8143
228,785.3918,539.3657
232,683.3047,302.7884
236,,
240,829.0569,609.8673
244,366.4367,113.2586
248,,
252,,
256,,
260,,
264,773.3546,417.4749
268,725.4187,260.7961
272,643.7319,356.32820000000004
276,854.4348,514.6102
280,714.364,254.6326
284,557.0024000000001,219.93740000000005
288,607.7634,329.9143
292,532.7647999999999,196.2303
296,576.2878000000001,290.4667
300,618.7587,323.2522
304,804.5405000000001,507.3631
308,388.6979,93.66680000000002
312,806.8907,446.443
316,793.9883,475.1583
320,556.8021,253.8014
324,805.2395,498.1044
328,528.2624000000001,197.5135
332,605.933,330.67150000000004
336,539.4201,187.5865
340,667.5938,258.122
344,939.4901,595.191
348,621.6542,306.0639
352,680.6654,273.0868
356,614.6219,321.4879
360,394.8624,96.2838
364,527.621,188.6209
368,817.295,485.3175
372,529.7669000000001,191.39
376,621.8458,326.6326
380,669.8411,282.9394
384,583.1462,303.1332
388,788.5934,490.0532
392,791.9993,493.5386
396,599.3722,313.81690000000003
400,621.2565,340.3066
404,653.4735000000001,346.17240000000004
408,595.8480999999999,313.3985
412,893.482,601.6247
416,818.7233,528.9881
420,822.3801,530.2638
424,535.0819,197.0705
428,819.5865,510.0235
432,718.6703,331.4492
436,381.0176,92.3352
440,581.5364,335.2478
444,714.7802,226.3677
448,592.6767,320.1932
