TimeStamp,GazePointX,GazePointY
0,,
4,,
8,,
12,,
16,,
20,,
24,,
28,,
32,,
36,,
40,,
44,,
48,,
52,,
56,,
60,,
64,,
68,,
72,,
76,,
80,,
84,,
88,,
92,,
96,,
100,,
104,,
108,,
112,,
116,,
120,,
124,,
128,,
132,,
136,,
140,,
144,,
148,,
152,,
156,,
160,,
164,,
168,,
172,960.4599,534.002
176,954.6556,539.7689
180,954.6482,534.1358
184,961.0045,532.8788
188,953.4147,540.6183
192,950.0114,534.808
196,954.3496,536.4401
200,954.8894,536.6931
204,956.3846,537.611
208,959.9225,544.0376
212,,
216,,
220,957.38,543.1004
224,,
228,947.9797,541.3268
232,947.6342,547.1558
236,950.8492,534.447
240,950.4467,544.3588
244,949.6996,540.3814
248,947.5155,539.7197
252,948.8401,535.215
256,952.563,538.6049
260,945.9154,537.9855
264,946.812,522.8068
268,957.3044,526.0862
272,955.3242,531.4775
276,947.844,529.4325
280,944.8845,530.8782
284,951.4526,536.5615
288,945.7508,535.1709
292,960.6919,535.2782
296,948.422,534.6836
300,957.1432,533.492
304,957.8815,533.4926
308,957.5177,547.5564
312,959.346,521.4615
316,960.716,530.2794
320,953.8192,527.4607
324,947.7535,523.3764
328,957.0878,524.9854
332,967.6174,537.8282
336,957.8228,534.4258
340,956.0887,532.1159
344,960.665,531.9733
348,955.9968,535.3653
352,948.8496,537.8439
356,957.8849,533.9738
360,958.8145,530.4975
364,960.4156,545.1074
368,960.3665,534.5364
372,957.8931,533.4794
376,964.085,538.8499
380,951.3592,533.2607
384,956.2817,530.4226
388,950.3701,546.1185
392,965.7042,537.2182
396,952.5882,536.7865
400,956.7942,536.4426
404,962.1088,529.691
408,957.0576,535.7281
412,957.8734,534.1452
416,957.0483,532.2114
420,955.7009,552.4206
424,960.3408,544.7681
428,965.3723,536.2124
432,960.8493,537.072
436,956.2768,535.3936
440,953.8651,540.0723
444,952.9227,516.4047
448,961.9729,530.2042
452,947.9914,536.2347
456,964.0757,542.2966
