TimeStamp,GazePointX,GazePointY
0,,
4,,
8,,
12,,
16,,
20,,
24,,
28,,
32,,
36,,
40,,
44,,
48,,
52,,
56,,
60,,
64,,
68,,
72,,
76,,
80,,
84,,
88,,
92,,
96,,
100,,
104,,
108,907.0942,783.7605
112,,
116,914.0902,788.9429
120,,
124,,
128,907.0707,789.2897
132,,
136,,
140,978.9841,793.267
144,,
148,,
152,919.8247,782.1953
156,,
160,,
164,910.5927,771.3475
168,,
172,,
176,906.0361,778.1893
180,909.6582,776.8158
184,918.0118,781.5449
188,901.715,782.5168
192,922.9766,778.9728
196,896.9513,783.477
200,913.5916,778.0448
204,919.863,778.0921
208,930.9913,783.896
212,935.598,776.8135
216,921.4721,784.3177000000001
220,926.16,778.0821
224,940.2009,773.2218
228,939.067,785.4735000000001
232,935.5692,788.034
236,943.034,796.2967
240,912.0891,785.3732
244,907.8654,786.2423
248,925.1114,753.3539000000001
252,946.6961,721.9056
256,973.4958,643.8586
260,960.5927,597.072
264,915.3121,578.4676
268,895.7964,613.4639999999999
272,897.2074,641.8007
276,943.6294,680.2895
280,942.1361,670.5435
284,938.7491,663.5458
288,936.0634,654.6402
292,949.4952,631.9191
296,939.0928,605.7774
300,947.286,603.2977
304,931.5744,600.2929
308,942.8803,600.19
312,937.6696,608.667
316,934.2162,607.8083
320,954.6617,621.2015
324,938.2131,622.2943
328,951.188,624.4247
332,949.1765,620.7570000000001
336,948.317,621.4836
340,937.7868,630.3714
344,930.255,608.5908
348,945.4284,621.4404
352,943.4709,605.1685
356,945.4238,612.1099
360,939.0708,611.4136
364,1269.7624,704.2570000000001
368,941.6241,622.1389
372,935.5995,621.2517
376,935.1263,613.0865
380,940.9896,619.7239
384,943.7699,616.4995
388,949.1496,614.4339
392,942.2112,616.4947999999999
396,945.379,636.0165
400,944.8559,616.7496
404,930.394,621.2412
408,950.3743,629.5724
412,933.9255,615.5864
416,929.6088,624.5963
420,936.7253,619.594
424,962.501,634.1963
428,933.4869,619.7275999999999
