TimeStamp,GazePointX,GazePointY
0,,
4,,
8,,
12,,
16,,
20,,
24,,
28,,
32,,
36,,
40,,
44,,
48,,
52,,
56,,
60,,
64,,
68,,
72,,
76,,
80,,
84,,
88,,
92,,
96,,
100,,
104,,
108,990.0403,569.5301
112,,
116,1003.9234,560.1152
120,,
124,,
128,1008.6113,579.5407
132,,
136,,
140,1001.2144,572.354
144,,
148,,
152,1003.8206,573.5803
156,,
160,,
164,1020.5869,577.5367
168,,
172,,
176,993.2979,560.6277
180,1005.828,560.1721
184,1009.2893,566.4215
188,999.9347,577.0844
192,992.4232,565.0506
196,998.4782,573.1842
200,997.4994,565.3336
204,,
208,1001.7251,570.0333
212,1008.3319,549.0989
216,1005.427,576.4819
220,1004.2921,563.7813
224,1001.9214,557.4387
228,1001.8132,547.3062
232,1003.9295,570.5078
236,1001.1168,547.7076
240,1006.4872,550.4779
244,1001.2262,548.8999
248,994.3395,554.1052999999999
252,1006.8791,569.9361
256,1002.2171,549.0262
260,991.2737,572.0603
264,1012.7841,551.6195
268,993.1398,545.2158
272,995.4025,544.2617
276,1008.1179,554.9602
280,996.9491,565.1082
284,991.7225,554.8096
288,1005.2057,561.5018
292,1014.7484,559.2815
296,1007.3499,570.9089
300,1005.9429,561.9134
304,1002.1875,571.6933
308,1003.3238,546.4421
312,1002.3307,548.8041
316,998.2659,563.7614
320,1000.8089,560.4162
324,1000.6437,557.9368
328,999.8175,540.5283
332,992.7007,559.4598
336,994.8705,558.9613
340,997.5523,542.4724
344,997.7971,552.2567
348,1005.949,546.1131
352,988.6455,574.6588
356,981.2483,556.397
360,994.012,567.4
364,1002.1688,556.4461
368,994.9132,573.501
372,993.9824,573.2846
376,993.2305,567.0551
380,992.1058,563.9822
384,988.6486,560.6585
388,978.7149,553.6928
392,982.6328,567.2576
396,986.4403,546.1215
400,975.486,559.0297
404,993.8061,563.6365
408,994.7359,570.4129
412,994.2965,551.7748
416,1008.673,567.2027
420,985.5687,550.861
424,990.4408,562.2129
