TimeStamp,GazePointX,GazePointY
0,,
4,,
8,,
12,,
16,,
20,,
24,,
28,,
32,,
36,,
40,,
44,,
48,,
52,,
56,,
60,,
64,,
68,,
72,,
76,,
80,,
84,,
88,,
92,,
96,,
100,,
104,,
108,,
112,,
116,,
120,,
124,,
128,,
132,,
136,,
140,,
144,,
148,,
152,,
156,,
160,,
164,,
168,,
172,,
176,,
180,946.1621,507.8406
184,,
188,,
192,,
196,955.0616,537.4889
200,955.4669,548.0513
204,,
208,929.4842,507.4968
212,,
216,919.2642,508.4637
220,,
224,906.3418,401.9856
228,,
232,,
236,949.8203,514.3365
240,955.0287,507.6935
244,,
248,947.8178,524.7757
252,946.4237,498.4189
256,927.8011,580.9611
260,,
264,948.9536,463.0026
268,922.279,491.3014
272,936.5615,490.9606
276,966.9405,458.6556
280,962.1898,499.1705
284,,
288,955.4324,545.5202
292,,
296,901.0538,548.8344
300,958.4929,491.77
304,1712.2092,446.8233
308,923.5372,529.039
312,952.0574,523.7165
316,982.1638,488.2317
320,941.6667,524.5654
324,964.9981,498.1866
328,950.4852,461.9997
332,,
336,969.5284,521.5858
340,956.6547,485.9493
344,902.938,507.5146
348,935.5505,506.6209
352,901.5366,536.8266
356,,
360,954.9779,536.8475
364,959.9507,551.2953
368,957.0127,530.1476
372,939.4195,503.7311
376,,
380,959.0687,509.3472
384,930.4938,542.5969
388,885.3906,404.8071
392,946.2697,535.444
396,937.236,518.3328
400,,
404,912.1988,537.3003
408,,
412,,
416,,
420,959.2555,516.3683
424,957.0495,536.2823
428,899.0718,561.7447
432,916.6041,536.1057
436,,
440,964.6272,564.4715
444,963.1876,513.0035
448,946.4607,495.1865
452,964.2687,521.5722
456,916.2712,547.6249
460,901.2654,536.9425
464,922.0772,526.4314
468,1695.6957,432.9897
472,946.9613,553.1658
476,934.0344,514.8493
480,892.0267,535.0861
484,957.0626,519.6228
488,,
492,962.5686,509.7848
496,983.7888,502.4046
500,982.3701,521.8689
504,,
508,934.5142,504.7718
