TimeStamp,GazePointX,GazePointY
0,,
4,,
8,,
12,,
16,,
20,,
24,,
28,,
32,,
36,,
40,,
44,,
48,,
52,,
56,,
60,,
64,,
68,,
72,,
76,958.0445,549.2915
80,948.2521,552.1831999999999
84,,
88,,
92,,
96,953.8389,547.8892
100,,
104,,
108,,
112,,
116,,
120,950.225,554.0461
124,949.5292,567.1229
128,,
132,,
136,946.5828,554.3797
140,,
144,,
148,946.7041,515.8915
152,,
156,,
160,956.2104,555.7912
164,948.4703,570.2882
168,950.8195,556.1234
172,944.4751,522.9812
176,954.4914,564.877
180,947.5706,524.8703
184,953.8645,568.3523
188,958.2263,572.7049
192,942.805,566.0512
196,942.3126,543.0815
200,946.5071,570.0436
204,939.9933,559.5098
208,944.459,521.4161
212,949.4753,584.8944
216,953.0251,562.1152
220,939.699,541.0642
224,948.3729,566.0741
228,944.6853,569.8568
232,943.3396,543.1161
236,951.2983,574.9697
240,942.9171,579.4854
244,939.8235,584.3529
248,945.6934,559.7435
252,945.6526,578.0495
256,949.3987,567.1568
260,957.1152,563.5998
264,944.5343,575.8964
268,955.8392,555.9053
272,952.2711,574.9404
276,946.9023,576.627
280,932.5226,570.718
284,942.1216,558.345
288,942.5833,574.5657
292,953.2611,584.4757
296,945.5876,573.0188
300,941.8829,577.1692
304,948.7296,574.2424
308,938.5735,578.5826
312,954.3082,584.4152
316,947.5288,563.4818
320,950.8769,570.9547
324,948.2829,563.5037
328,937.9238,580.1838
332,938.5069,547.7701
336,946.9187,578.2252
340,941.65,560.2938
344,944.3852,585.9351
348,945.0181,573.2252
352,943.5674,570.5847
356,967.604,583.1341
360,991.889,583.3266
364,993.9701,599.5103
368,997.06,594.3549
372,972.7486,586.2456
376,966.488,596.8922
380,984.5904,593.2471
384,978.7763,598.6779
388,973.6364,583.9984
392,981.8678,589.1652
396,974.1604,589.3418
400,976.18,585.2755999999999
404,975.1495,589.6005
408,976.1042,575.7656
412,978.9245,590.6186
416,980.5459,588.2715000000001
420,978.4608,605.9129
