TimeStamp,GazePointX,GazePointY
0,,
4,,
8,,
12,,
16,,
20,,
24,,
28,,
32,,
36,,
40,,
44,,
48,,
52,,
56,,
60,,
64,,
68,,
72,,
76,,
80,,
84,,
88,,
92,994.216,623.8805
96,981.5065,631.7039
100,,
104,1000.0037,622.242
108,,
112,,
116,989.4739,640.6071
120,,
124,,
128,978.3458,632.4418000000001
132,,
136,,
140,994.0397,619.4351
144,,
148,,
152,1021.6479,648.1913
156,,
160,,
164,1014.3326,642.6658
168,977.8866,639.323
172,990.5645,618.2906
176,980.8878,619.0267
180,983.1944,645.3076
184,995.3084,636.144
188,975.9732,636.0524
192,993.6689,623.5346
196,991.3612,607.1424
200,988.3842,611.3638
204,986.0131,629.574
208,989.5936,639.8419
212,986.723,628.9356
216,983.2201,618.8851
220,992.6022,639.7509
224,995.2934,641.0223
228,985.5899,620.7785
232,984.4627,630.5106
236,976.8668,632.8788
240,995.6059,649.3512000000001
244,996.3718,628.5848
248,983.8305,644.5053
252,944.0096,650.9098
256,985.0544,631.442
260,983.5695,632.826
264,986.6645,654.1623
268,988.5739,648.169
272,1010.7531,636.2651
276,986.344,655.7891
280,983.9843,638.8893
284,978.6392,646.3449
288,1002.172,645.7353
292,998.8269,640.0244
296,994.8434,640.5326
300,983.7805,643.6878
304,987.4217,642.7058
308,983.9474,651.0354
312,989.5347,633.8744
316,985.4571,647.9557
320,997.2057,681.8422
324,995.512,646.8465
328,975.7325,640.5117
332,989.1189,640.0978
336,991.2352,643.3278
340,989.3115,645.0144
344,1000.7263,660.1445
348,991.5284,649.0119
352,998.7963,641.2879
356,1010.2832,660.7476
360,1003.4199,633.1881
364,1002.6969,657.9861
368,994.643,649.4579
372,1035.3164,671.7261
376,985.8289,646.1674
380,1004.3026,626.5488
384,1003.6407,634.7387
388,989.3923,650.183
392,1016.9749,614.0761
396,1059.3104,657.588
400,1000.5289,659.4306
404,986.0843,646.2814
408,997.035,635.1106
412,996.5445,660.8115
416,1002.4968,651.3092
