TimeStamp,GazePointX,GazePointY
0,,
4,,
8,,
12,,
16,,
20,,
24,,
28,,
32,,
36,,
40,,
44,,
48,,
52,,
56,,
60,,
64,,
68,,
72,,
76,,
80,,
84,,
88,,
92,984.972,519.5784
96,976.8514,522.827
100,,
104,,
108,,
112,,
116,,
120,,
124,,
128,,
132,,
136,,
140,,
144,,
148,,
152,,
156,,
160,,
164,964.1067,530.3374
168,,
172,969.7076,528.8599
176,982.7956,523.9202
180,962.5873,540.7199
184,980.9731,513.2851
188,981.9309,518.5697
192,1010.9161,509.8836
196,991.5648,535.2017
200,966.8358,527.4495
204,949.1366,531.1427
208,958.8318,521.2624
212,968.4666,531.33
216,978.1902,523.0360000000001
220,980.0654,541.848
224,991.5232,520.3601
228,982.4632,519.5565
232,975.0744,519.5611
236,986.9934,513.1052
240,974.3281,520.3008
244,972.9155,521.0911
248,968.8021,539.106
252,973.7704,531.7703
256,945.3626,590.1842
260,954.4956,541.4158
264,972.0255,527.1899
268,968.9639,526.0577
272,967.1233,520.8619
276,984.2405,520.372
280,975.6018,534.1219
284,990.5216,544.8224
288,970.1839,526.7824
292,965.261,518.0059
296,982.2145,523.7388
300,967.4494,537.7876
304,953.8434,532.9256
308,978.6555,532.7672
312,949.692,563.9814
316,995.4974,535.5289
320,965.6966,531.615
324,971.5528,545.1029
328,974.8721,518.4258
332,947.1173,541.4449
336,967.722,546.557
340,963.5671,548.7488
344,955.033,544.7991
348,978.0508,533.3133
352,973.8249,517.8674
356,966.7433,530.2045
360,975.3622,535.889
364,987.1969,512.3503
368,973.9998,511.9211
372,969.3664,537.7935
376,961.1426,516.6236
380,978.5298,510.4876
384,958.0581,520.6316
388,988.9389,505.445
392,955.552,526.1256
396,972.8164,521.1169
400,969.7378,520.6659
404,960.934,547.2018
408,962.5251,535.2508
412,975.8866,530.2833
416,964.0576,528.1113
420,957.9624,529.0414
424,958.7432,533.2016
428,971.1703,532.2257
432,961.615,540.7475
436,957.6678,527.1025
440,972.6029,508.6273
