TimeStamp,GazePointX,GazePointY
0,,
4,,
8,,
12,,
16,,
20,,
24,,
28,,
32,,
36,,
40,,
44,,
48,,
52,,
56,,
60,,
64,,
68,,
72,,
76,,
80,,
84,,
88,,
92,1016.6916,493.6608
96,1050.8827,567.2252
100,1160.5307,618.1879
104,,
108,,
112,1010.6697,559.5733
116,,
120,,
124,987.4288,546.551
128,,
132,,
136,1086.7641,570.1705
140,,
144,,
148,1036.2859,560.2771
152,,
156,,
160,961.9733,564.4681
164,945.0279,561.5372
168,1034.6693,559.7137
172,1028.4081,563.782
176,1087.4574,562.713
180,1020.1793,557.1993
184,1034.157,558.5733
188,1064.1011,557.3126
192,955.6989,559.571
196,990.8322,560.7973
200,922.8728,560.5886
204,991.0428,561.3638
208,1087.2456,559.9468
212,1064.3975,559.9406
216,953.3361,557.602
220,980.2714,553.9107
224,942.51,563.4123
228,1080.8643,570.1446
232,1022.845,563.0195
236,990.6829,552.077
240,1029.3832,553.7333
244,975.8298,561.0136
248,982.0904,563.8344
252,987.9954,555.0792
256,991.7273,573.6797
260,1001.7835,563.1268
264,1079.1599,559.6551
268,975.8719,563.5408
272,964.8279,559.6904
276,976.7065,563.7871
280,992.5947,561.6360999999999
284,1066.8612,564.7852
288,1046.2348,568.5077
292,1013.6483,561.9349
296,1011.3461,568.427
300,917.9135,573.3499
304,1036.5578,573.1479
308,1033.3276,560.1014
312,1050.367,559.8472
316,1012.4432,558.0733
320,1068.0184,566.9871
324,921.17,580.1848
328,1008.8965,567.6211
332,1047.2689,575.0043000000001
336,996.7259,560.7049
340,939.0657,570.8869
344,1042.2255,559.6628
348,994.8601,573.0884
352,1001.6599,562.9649
356,994.2993,560.1296
360,918.9295,565.46
364,1022.3116,572.4118
368,1037.2353,557.759
372,1035.3812,566.8769
376,1028.599,559.7817
380,933.8418,574.3543
384,967.6046,554.9342
388,991.1419,567.391
392,996.2211,557.2024
396,948.3027,552.1928
400,962.2606,569.5836
404,928.3937,566.6631
408,950.405,572.7181
