TimeStamp,GazePointX,GazePointY
0,,
4,,
8,,
12,,
16,,
20,,
24,,
28,,
32,,
36,,
40,,
44,,
48,,
52,,
56,,
60,,
64,,
68,,
72,,
76,,
80,,
84,,
88,,
92,987.7746,523.5019
96,958.2829,506.8928
100,,
104,978.129,479.9091
108,,
112,,
116,973.4588,506.1268
120,,
124,,
128,970.2643,511.7037
132,,
136,,
140,992.2437,530.1223
144,,
148,,
152,971.992,520.7479
156,,
160,,
164,978.5156,523.2677
168,961.1064,514.6253
172,937.2914,543.0249
176,945.0413,584.9074
180,921.957,602.8407
184,935.5078,576.6581
188,951.1193,588.405
192,954.5407,585.8613
196,964.3559,576.6798
200,972.3152,593.6935
204,935.0748,543.0503
208,948.253,539.5527
212,953.2272,586.2967
216,929.4158,532.7118
220,943.5233,569.8851
224,957.4363,574.5569
228,931.8371,522.3983
232,969.7664,556.7971
236,966.335,557.1469
240,962.8865,539.3306
244,945.051,536.6464
248,937.4037,535.2729
252,939.7555,523.1971
256,934.402,530.6625
260,936.4586,550.6422
264,955.1418,536.8795
268,946.8946,532.5178
272,946.5858,527.2225
276,949.2487,540.5068
280,942.6919,541.7481
284,960.1199,536.14
288,951.1165,565.657
292,959.7014,553.7125
296,927.8167,539.4959
300,959.0413,486.988
304,939.8662,542.4389
308,935.6786,572.0101999999999
312,962.2404,520.8119
316,956.5437,533.1158
320,952.2111,533.994
324,942.8508,543.6534
328,948.2137,545.0248
332,939.4448,547.596
336,973.9954,509.1334
340,941.5562,586.2519
344,976.4858,537.1792
348,945.2965,548.1396
352,954.2417,549.0859
356,931.8686,555.1389
360,942.5953,555.8237
364,950.3527,560.8672
368,936.6051,532.7077
372,959.7196,563.7298
376,947.4015,552.8774
380,944.3261,533.8428
384,954.6103,555.3544
388,947.4193,553.2911
392,938.8287,553.8367
396,1031.9372,530.6595
400,934.0275,544.2464
404,955.0812,531.6058
408,975.0845,541.5571
412,946.5963,543.4654
416,956.5723,528.3562
420,944.0596,550.4236
424,949.751,545.4209
