TimeStamp,GazePointX,GazePointY
0,,
4,,
8,,
12,,
16,,
20,,
24,,
28,,
32,,
36,,
40,,
44,,
48,,
52,,
56,,
60,,
64,,
68,,
72,,
76,,
80,,
84,,
88,,
92,987.7055,648.6826
96,,
100,,
104,,
108,,
112,883.3551,579.4359
116,,
120,,
124,882.4385,594.7214
128,,
132,,
136,888.7973,577.7815
140,,
144,,
148,922.321,600.329
152,,
156,,
160,905.7142,592.1235
164,906.0722,590.6043999999999
168,872.5537,578.9057
172,907.7076,576.6831
176,,
180,889.8851,559.1649
184,911.1841,590.1799
188,,
192,882.8436,626.7847
196,887.4458999999999,551.6885
200,867.6718,614.672
204,895.5903,560.1031
208,899.4855,536.7521
212,,
216,944.2876,593.8966
220,,
224,907.057,494.4101
228,898.0333,550.7218
232,903.9725,487.8399
236,913.7484,551.3801
240,909.6288,488.067
244,959.4133,568.2938
248,921.9942,554.217
252,927.4325,508.4644
256,912.8637,504.9487
260,915.4209,478.7136
264,913.7584,475.8197
268,916.1954,553.2115
272,882.5505,515.3018
276,976.2376,632.5233000000001
280,899.1068,478.1287
284,907.8916,533.1973
288,952.1924,587.2421
292,913.0555,521.5082
296,894.8487,535.5711
300,902.2512,541.4651
304,908.7907,531.6136
308,,
312,952.8183,663.7793
316,905.2845,549.069
320,901.3662,531.1292
324,943.7391,594.3945
328,902.1328,528.0633
332,912.1557,525.0567
336,902.794,535.3893
340,939.4565,577.5465
344,914.8931,505.0974
348,941.924,567.0692
352,934.8674,601.2576
356,945.5019,581.9422
360,929.2922,510.9167
364,912.3173,521.6771
368,945.2158,558.9317
372,951.3061,570.0211
376,917.4263,511.7634
380,920.2822,503.1708
384,947.2258,581.8389
388,943.6895,570.4862
392,949.646,560.7177
396,947.3954,558.8379
400,951.3729,569.0471
404,958.7584,558.5708
408,927.9465,506.0295
412,953.3158,600.651
416,953.1897,556.5586
420,929.8369,508.4178
424,949.5259,560.7617
428,957.8472,561.4235
432,952.185,570.6918000000001
436,956.8362,556.5813
