TimeStamp,GazePointX,GazePointY
0,,
4,,
8,,
12,,
16,,
20,,
24,,
28,,
32,,
36,,
40,,
44,,
48,,
52,,
56,,
60,,
64,,
68,,
72,,
76,,
80,,
84,,
88,,
92,,
96,,
100,,
104,,
108,,
112,,
116,,
120,,
124,,
128,,
132,,
136,,
140,,
144,,
148,,
152,,
156,588.6293000000001,965.1992
160,678.13,984.4772
164,589.1037,982.8545
168,,
172,,
176,703.0309,814.5959
180,721.158,771.0651
184,709.431,765.1879
188,723.2710999999999,760.203
192,700.2783,687.1071
196,725.6652,703.4667
200,945.0537,686.1629
204,892.928,661.9298
208,697.8911,709.961
212,934.1097,657.5838
216,707.3166,629.0402
220,718.703,614.2749
224,899.4195,697.9689
228,707.8737,599.7268
232,928.9463,607.8603
236,898.0245,678.7669
240,715.9266,566.3976
244,736.5364999999999,694.6225
248,728.8674,592.5425
252,721.4165,572.5344
256,875.8637,668.0059
260,884.3803,665.2373
264,737.6990000000001,568.0858
268,846.0605,664.7268
272,719.5128,582.0972
276,874.2749,643.0891
280,931.7287,567.7937
284,923.8949,546.5674
288,846.2857,645.7903
292,922.2907,545.5362
296,864.0165,631.547
300,935.2223,525.7352
304,725.3297,554.0913
308,871.9328,631.4004
312,888.5355,632.8303
316,848.4419,627.153
320,735.5089,562.0665
324,888.835,603.7883
328,726.6115,488.5235
332,951.1994,520.8554
336,957.4423,512.1841
340,897.7411,598.4123
344,879.6467,589.1054
348,882.5101,615.9225
352,854.0562,618.6556
356,877.2923,608.8458
360,870.101,590.3012
364,869.1781,618.1833
368,857.9083,591.6073
372,871.0697,590.616
376,876.1872,600.6299
380,861.9208,584.0099
384,860.281,593.2577
388,861.1413,591.8151
392,879.833,578.3068
396,861.9923,578.0962
400,863.8924,581.7966
404,863.7724000000001,569.8075
408,860.5843,558.5411
412,856.0648,581.4508
416,876.1141,544.9746
420,864.9627,565.8705
424,871.4527,554.4696
428,860.572,575.302
432,865.8076,589.7026
436,856.2882,546.8514
440,865.624,565.3476
