TimeStamp,GazePointX,GazePointY
0,,
4,,
8,,
12,,
16,,
20,,
24,,
28,,
32,,
36,,
40,,
44,,
48,,
52,,
56,,
60,,
64,,
68,,
72,,
76,,
80,,
84,,
88,,
92,1009.3299,574.2697000000001
96,980.2162,532.3363
100,,
104,975.0923,529.9279
108,,
112,,
116,950.5136,549.8579
120,,
124,,
128,980.4282,517.8612
132,,
136,,
140,974.3657,511.0568
144,,
148,,
152,1009.7703,608.5225
156,,
160,,
164,1135.6432,700.1312
168,1194.7213,696.5302
172,1195.2754,695.2777
176,1163.3767,783.4424
180,1173.3669,681.8896
184,1140.8764,685.9365
188,1128.266,693.8738
192,1162.4563,709.8427
196,1144.1469,726.0616
200,1169.0222,705.409
204,1177.8424,710.8962
208,1180.6616,722.0774
212,1175.061,722.0496
216,1140.5053,704.5665
220,1178.3831,732.068
224,1158.9958,716.7791
228,1174.8788,712.7496
232,1194.1838,712.9998
236,1160.3075,685.5962
240,1163.4097,700.3967
244,1146.3322,693.8136
248,1184.8059,693.1399
252,1211.5392,727.7903
256,1162.5791,685.8085
260,1174.5333,697.0629
264,1152.966,699.7676
268,1193.8379,699.3428
272,1176.6107,706.3518
276,1142.1988,678.3496
280,1185.3809,660.8226
284,1213.8205,716.6884
288,1149.9427,742.2603
292,1172.7216,690.504
296,1174.7033,732.9688
300,1165.552,701.3111
304,1156.7863,714.0767
308,1153.2834,716.3223
312,1132.774,742.388
316,1179.8019,696.5083
320,1194.5082,696.8202
324,1186.4638,684.3045999999999
328,1186.492,685.3763
332,1185.5515,698.141
336,1214.3047,659.9124
340,1167.8044,708.8473
344,1181.648,677.6501000000001
348,1156.5644,699.6319
352,1174.3575,667.7006
356,1210.4578,687.9376
360,1151.4766,679.5497
364,1190.2588,677.4484
368,1197.7075,715.6318
372,1169.6241,703.6807
376,1166.1433,669.1976999999999
380,1184.3037,689.4836
384,1183.7173,682.4608000000001
388,1177.8595,672.9374
392,1165.9268,642.8591
396,1170.8344,696.2133
400,1181.4585,671.505
