TimeStamp,GazePointX,GazePointY
0,,
4,,
8,,
12,,
16,,
20,,
24,,
28,,
32,,
36,,
40,,
44,,
48,,
52,,
56,,
60,,
64,,
68,,
72,,
76,,
80,,
84,,
88,,
92,1006.6371,530.0038
96,1066.9489,604.4487
100,,
104,1116.7572,645.1225
108,,
112,,
116,1133.2066,740.6743
120,,
124,,
128,1096.222,601.4263
132,,
136,,
140,1133.1869,690.664
144,,
148,,
152,1132.5362,686.7699
156,,
160,,
164,,
168,1099.2958,697.3584
172,1125.126,593.49
176,1154.4827,679.5252
180,,
184,1117.3643,648.0282
188,1141.2054,685.1895
192,,
196,1081.3255,673.7727
200,1117.8824,687.5861
204,,
208,1151.4725,688.9976
212,1124.6029,675.5387000000001
216,1127.1154,679.744
220,1156.3441,685.8195000000001
224,1091.9975,648.7204
228,1161.101,665.3875
232,1165.9391,674.9211
236,1134.5495,674.5805
240,1155.9185,666.2443
244,1105.0678,695.0369000000001
248,,
252,1112.6249,676.668
256,1154.6807,646.7308
260,1134.4886,659.4747
264,1140.7644,675.0788
268,1107.7896,681.2353
272,1118.9908,668.8773
276,1133.5072,699.2637
280,1134.1282,660.9418000000001
284,1142.2881,662.5652
288,1150.7464,683.9857
292,1151.4815,697.4393
296,1127.2022,661.6532
300,1110.2678,662.0171
304,1150.6645,665.4901
308,,
312,1132.0586,669.8806
316,1153.0819,698.1722
320,1113.7144,709.2039
324,,
328,1106.3297,673.98
332,1116.2841,693.9253
336,1152.7142,692.3475
340,1160.6552,648.3206
344,1128.5068,646.1324999999999
348,1142.5063,716.1821
352,1110.8124,587.6647
356,1187.2919,685.6834
360,1171.3522,709.783
364,1133.4389,647.521
368,1183.8411,713.5826999999999
372,1166.4308,689.9321
376,1156.5163,700.455
380,1140.7086,707.6457
384,1155.9432,659.2605
388,1193.3669,644.4102
392,1244.6978,716.1085
396,1153.1127,664.4182
400,1190.625,663.6588
404,1159.2361,665.2855
408,1169.315,676.7522
412,1172.1421,686.9787
416,1171.1983,680.1948
