TimeStamp,GazePointX,GazePointY
0,,
4,,
8,,
12,,
16,,
20,,
24,,
28,,
32,,
36,,
40,,
44,,
48,,
52,,
56,,
60,,
64,,
68,,
72,,
76,,
80,,
84,,
88,,
92,,
96,,
100,,
104,,
108,944.7167,570.8956000000001
112,,
116,950.9709,565.2217
120,,
124,,
128,942.4563,584.4298
132,,
136,,
140,935.0611,583.8099
144,,
148,,
152,946.3023,580.8302
156,,
160,,
164,940.3621,568.8313
168,,
172,,
176,948.1792,578.4078
180,941.9098,562.9705
184,943.0553,579.3232
188,943.9007,561.9363
192,972.7555,564.3668
196,949.1467,575.2652
200,939.7866,576.2344
204,943.8094,576.4286
208,947.6644,583.901
212,945.0329,563.7687
216,940.5539,569.8718
220,939.0728,583.5169
224,944.0217,583.645
228,950.2529,591.5429
232,947.618,579.965
236,948.5569,597.4692
240,941.8699,583.8119
244,931.0314,579.8464
248,940.242,579.9774
252,951.4742,582.0486
256,951.27,585.6877
260,941.0058,577.9775
264,949.4497,568.2873
268,932.4291,591.5183
272,953.5635,578.6472
276,943.0248,587.5414
280,938.7568,591.9325
284,950.4937,589.7622
288,931.8449,591.8624
292,938.4865,597.2302
296,926.4114,602.0859
300,912.5026,604.1185
304,910.0329,636.4536
308,877.7386,639.7096
312,934.9267,608.1721
316,962.2109,658.2898
320,946.735,668.2065
324,947.2767,664.1475
328,925.4999,709.5492
332,940.0002,688.0294
336,918.3406,632.6741
340,939.2227,663.577
344,942.5829,641.5014
348,935.5217,635.5624
352,925.3859,650.863
356,931.5984,646.6863
360,945.0205,658.7102
364,925.6399,661.4809
368,918.6579,672.1897
372,935.5588,663.2478
376,932.4842,661.3248
380,944.6095,654.2775
384,942.6514,640.9079
388,940.2983,671.165
392,936.6757,656.4186
396,933.6722,618.8278
400,923.1829,623.9269
404,933.4964,639.405
408,924.9217,625.1097
412,931.7701,651.1342999999999
416,924.3451,631.6499
420,937.5702,657.3735
424,927.2478,648.0508
428,938.4283,660.8247
432,917.4324,650.342
