TimeStamp,GazePointX,GazePointY
0,,
4,,
8,,
12,,
16,,
20,,
24,,
28,,
32,,
36,,
40,,
44,,
48,,
52,,
56,,
60,,
64,,
68,,
72,,
76,918.6632,632.0735999999999
80,917.6542,646.0157
84,,
88,920.4006,648.5783
92,,
96,,
100,906.1937,638.1598
104,,
108,,
112,913.5612,646.3706999999999
116,,
120,,
124,960.1012,557.1129
128,,
132,,
136,922.1871,658.2905
140,,
144,,
148,938.3603,666.78
152,,
156,,
160,934.2218,685.6829
164,940.5022,663.3328
168,923.0187,648.9862
172,917.8627,641.3476
176,923.8919,646.5066
180,928.3882,662.9805
184,921.4421,633.3718
188,920.2662,652.9307
192,933.9345,647.1754
196,922.3894,636.6564
200,913.2481,638.7544
204,911.1137,642.1025
208,921.5261,636.6473
212,913.9399,636.6668
216,898.7598,640.208
220,915.008,634.0501
224,918.2127,654.0627
228,924.9507,643.9966
232,923.737,668.8947000000001
236,914.1001,623.7786
240,926.6828,646.302
244,916.7546,650.5725
248,914.6496,675.3092
252,914.6057,653.1882
256,928.9216,628.3697999999999
260,918.8319,617.8235999999999
264,921.7054,634.0061000000001
268,924.4713,634.1166000000001
272,940.1367,642.4722
276,918.5786,632.7118
280,920.0007,631.0305
284,927.8398,642.1377
288,923.4846,621.3389
292,939.005,641.2004
296,927.5846,645.9408
300,938.1999,636.6673
304,928.8397,650.7906
308,931.7443,644.6493
312,933.8009,630.5737
316,932.4047,636.3464
320,910.98,638.7914
324,940.3597,648.458
328,929.7534,639.5071
332,923.4495,662.3347
336,931.1057,655.6493
340,934.4746,652.6863
344,918.9694,646.8527
348,935.2174,661.7536
352,929.42,666.085
356,937.0039,642.3301
360,915.634,654.5198
364,936.2858,680.2508
368,914.3081,660.1133
372,919.2389,666.1416
376,927.598,656.5796
380,925.8149,657.0993
384,935.8282,654.9729
388,926.5142,658.3247
392,921.6004,651.7728
396,920.7062,639.3476
400,910.9443,655.9691
404,933.1117,654.0767
408,921.772,650.1706
412,934.1311,633.1707
