TimeStamp,GazePointX,GazePointY
0,,
4,,
8,,
12,,
16,,
20,,
24,,
28,,
32,,
36,,
40,,
44,,
48,,
52,,
56,,
60,,
64,,
68,,
72,,
76,,
80,,
84,,
88,,
92,,
96,,
100,,
104,,
108,1005.758,588.1935
112,,
116,1003.2723,582.7782
120,,
124,,
128,988.3328,576.8505
132,,
136,,
140,992.7516,581.185
144,,
148,,
152,998.9963,577.0529
156,,
160,,
164,996.0558,583.4864
168,,
172,,
176,1006.4377,584.4616
180,1001.2394,578.5692
184,1024.791,589.6829
188,,
192,,
196,,
200,,
204,1008.0368,586.0806
208,1002.2015,586.866
212,,
216,998.5491,572.4792
220,1003.4714,581.1602
224,,
228,,
232,1010.5294,585.5176
236,999.7574,578.7379
240,990.2887,579.3541
244,1005.4008,580.2195
248,998.0348,575.5255999999999
252,997.1573,578.238
256,994.4104,575.5046
260,988.4835,579.1045
264,1006.653,593.2052
268,984.5987,581.9395
272,993.7065,578.1616
276,985.3389,580.0751
280,995.9081,590.0035
284,988.6019,582.2635
288,989.4081,582.7301
292,993.8323,578.9493
296,983.3767,585.0824
300,991.555,581.87
304,983.4706,577.6668999999999
308,984.9437,574.9882
312,990.4976,575.3614
316,992.5804,585.0738
320,998.0624,583.5896
324,983.1034,579.0591
328,980.9524,580.4131
332,988.4757,582.3214
336,1001.706,577.219
340,991.5155,577.0241
344,998.7468,586.6078
348,1006.687,587.4302
352,997.9234,570.0532
356,999.8551,547.0098
360,995.322,579.5295
364,1002.59,585.7103
368,989.9531,589.4656
372,1001.3603,581.3488
376,987.5297,586.4321
380,1010.7916,594.2841
384,999.9111,580.1099
388,1001.3585,601.5712
392,988.8974,593.7544
396,992.2437,597.0339
400,983.2952,586.462
404,973.5867,595.0716
408,992.3223,589.3762
412,989.9581,597.7917
416,997.5213,592.0714
420,989.3287,569.5506
424,986.9019,589.2301
428,980.7723,577.738
432,986.2833,589.9533
436,983.5836,568.2903
440,996.9405,585.9686
444,981.0258,578.261
448,987.8013,586.7186
