TimeStamp,GazePointX,GazePointY
0,,
4,,
8,,
12,,
16,,
20,,
24,,
28,,
32,,
36,,
40,,
44,,
48,,
52,,
56,,
60,,
64,,
68,,
72,,
76,,
80,1013.3936,1416.8677
84,826.6533,1293.2136
88,,
92,,
96,,
100,,
104,,
108,781.0953,1071.9194
112,,
116,,
120,947.4355,930.9844
124,,
128,,
132,961.6438,879.6626
136,,
140,,
144,820.1993,842.0468000000001
148,,
152,,
156,976.3663,769.0536999999999
160,978.297,779.1347000000001
164,974.5484,767.3005
168,973.6681,767.9679
172,978.2988,749.6621
176,976.6119,742.3625
180,979.6139,740.8434
184,832.8405,729.7215
188,987.4384,724.7798
192,978.8095,690.2076999999999
196,986.4625,711.5052000000001
200,993.238,711.6024
204,987.6809,707.5314
208,989.8756,693.2062
212,982.4965,700.318
216,841.7814,711.5284
220,980.1275,710.3748
224,984.1585,688.6939
228,988.7296,712.2512
232,851.0613,703.7309
236,985.4859,693.7965
240,978.7222,691.2319
244,987.6093,669.2532
248,985.1263,708.5305
252,986.8465,706.4304999999999
256,977.2554,715.7219
260,982.8969,706.7177
264,979.2722,707.696
268,979.673,690.4016
272,989.6822,697.9431999999999
276,1001.2123,695.3297
280,1014.9869,702.2004
284,1021.4272,719.3797999999999
288,895.531,720.9302
292,887.5842,707.7728999999999
296,1011.2864,702.8452
300,1013.2673,711.8458
304,1014.1742,715.0437
308,1022.0357,710.1093
312,1025.8969,717.0447
316,1017.0214,728.9218
320,1027.4677,708.0239
324,1019.4371,704.3844
328,1014.0897,725.7882999999999
332,1024.5275,707.9787
336,1014.7147,704.729
340,1020.4348,712.0305
344,1013.7931,730.0008
348,1014.9354,738.8986
352,1026.0863,715.9327000000001
356,1017.3173,724.4689
360,1009.067,723.4809
364,1020.6917,729.8409
368,1015.4796,713.5725
372,1013.5976,703.806
376,1007.1356,723.7233
380,1004.5238,717.2857
384,1019.3572,726.6279
388,1008.5202,708.6581
392,1010.8864,716.5809
396,1005.4627,733.8754
