TimeStamp,GazePointX,GazePointY
0,,
4,,
8,,
12,,
16,,
20,,
24,,
28,,
32,,
36,,
40,,
44,,
48,,
52,,
56,,
60,,
64,,
68,,
72,,
76,748.2339,607.0646
80,621.7571,299.0836
84,,
88,,
92,,
96,244.21680000000003,100.87169999999998
100,,
104,,
108,,
112,,
116,,
120,681.9147,515.2812
124,,
128,,
132,,
136,624.1845000000001,495.1832
140,,
144,,
148,435.1958,299.7145
152,,
156,,
160,,
164,,
168,,
172,,
176,334.62609999999995,163.7774
180,639.7042,510.6452
184,669.7918999999999,582.2275
188,735.2313,622.415
192,492.7066,332.1673
196,236.8266,104.8345
200,244.88750000000005,112.0664
204,,
208,653.6889,457.2055
212,,
216,234.9846,102.1481
220,,
224,,
228,,
232,,
236,243.4819,130.46230000000003
240,,
244,,
248,706.4842,574.1951
252,,
256,,
260,,
264,669.495,439.4956
268,,
272,,
276,,
280,343.5221,126.53609999999998
284,,
288,,
292,267.3086,228.0601
296,407.9011,231.1608
300,429.9367,269.5104
304,,
308,751.5643,633.525
312,677.1527,518.25
316,439.8754,322.4717
320,634.3758,510.4867
324,420.2968,279.3255
328,,
332,218.50620000000004,87.40480000000002
336,,
340,444.854,326.0901
344,473.2633,344.4679
348,235.07230000000004,87.47449999999998
352,234.81539999999995,128.7901
356,240.2962,96.70100000000002
360,463.0969,324.97130000000004
364,234.3833,112.54969999999996
368,443.96400000000006,341.9799
372,628.5281,513.0517
376,548.0337999999999,349.7366
380,328.18910000000005,193.3584
384,238.41010000000009,106.8524
388,423.4817000000001,233.6447
392,,
396,417.9593,301.3346
400,621.6212,493.3183
404,,
408,414.7463,280.0811
412,406.1914,267.4912
416,238.9218,107.9674
420,427.7596,200.6293
424,452.3428,318.784
428,,
432,433.2201,301.123
436,,
440,626.6745000000001,465.4754
444,448.281,325.8399
448,699.6391,521.7368
452,446.489,308.04380000000003
456,649.5935,518.344
460,640.8262,561.5039
464,244.1626,149.546
468,696.2953,559.4628
472,442.4273,329.1881
476,,
