TimeStamp,GazePointX,GazePointY
0,,
4,,
8,,
12,,
16,,
20,,
24,,
28,,
32,,
36,,
40,,
44,,
48,,
52,,
56,,
60,,
64,,
68,,
72,,
76,,
80,,
84,,
88,,
92,964.6836,496.5458
96,967.7583,498.886
100,975.6449,499.2139
104,,
108,,
112,967.683,500.2238
116,,
120,,
124,1006.1994,492.022
128,,
132,,
136,989.2454,494.7865
140,,
144,,
148,1002.2262,493.631
152,,
156,,
160,999.2529,485.1493
164,999.1333,488.005
168,993.507,482.1187
172,998.7468,485.3533
176,1005.3776,497.9342
180,1003.9887,495.6669
184,994.8989,496.3283
188,998.2529,499.3577
192,997.2929,501.952
196,990.8023,500.6573
200,995.8218,502.0194
204,989.6497,491.475
208,979.3493,496.5035
212,997.476,500.8682
216,1000.1186,503.7676
220,991.0815,498.1256
224,993.1827,508.3803
228,998.0391,521.5466
232,1007.5,507.4042
236,998.6811,509.3428
240,1000.0234,514.625
244,1003.8934,506.2482
248,1009.8136,514.7725
252,1002.2056,505.6762
256,994.1917,504.3762
260,1000.1707,504.5702
264,995.0545,506.8524
268,992.674,510.9458
272,1001.3909,509.7464
276,1002.2951,512.3708
280,992.6149,511.0497
284,973.7074,521.8966
288,969.5453,516.6772
292,945.6059,507.9572
296,960.2038,512.1067
300,975.8997,524.2858
304,986.2474,502.9955
308,973.3791,520.0478
312,984.6064,514.1081
316,986.7672,515.4434
320,968.4326,503.5718
324,968.679,511.8562
328,971.7014,502.2848
332,973.0211,512.7826
336,968.1063,506.2537
340,971.3952,510.1971
344,972.3046,507.9974
348,979.6662,514.7225
352,966.709,511.4055
356,974.2142,517.5563
360,973.3983,519.1261
364,979.2135,514.7654
368,973.0214,520.5439
372,980.7152,530.3463
376,975.3924,514.0935
380,956.4815,506.3261
384,967.7812,514.381
388,968.8023,526.7589
392,964.7693,518.0524
396,967.0228,522.6521
400,975.3014,524.5669
404,967.3096,528.0201
408,971.4825,524.3144
412,970.9919,534.6445
416,975.5507,527.1308
