TimeStamp,GazePointX,GazePointY
0,,
4,,
8,,
12,,
16,,
20,,
24,,
28,,
32,,
36,,
40,,
44,,
48,,
52,,
56,,
60,,
64,,
68,,
72,,
76,,
80,,
84,,
88,,
92,,
96,,
100,,
104,,
108,,
112,,
116,,
120,,
124,,
128,,
132,,
136,,
140,,
144,,
148,,
152,,
156,,
160,,
164,,
168,,
172,948.3217,557.3668
176,,
180,,
184,940.598,554.0417
188,,
192,,
196,949.0547,562.9891
200,950.0797,549.7746
204,960.7491,548.2199
208,948.1414,560.4205
212,954.6146,545.0598
216,951.1027,554.6333
220,947.6355,555.2758
224,959.4205,547.7855
228,945.2803,557.6162
232,953.6616,551.9444
236,958.7476,550.768
240,950.104,557.4239
244,944.7554,556.5459
248,947.981,550.887
252,956.2007,548.5685
256,942.4604,536.2437
260,952.879,557.6751
264,953.0709,557.8659
268,952.5181,559.6358
272,951.832,560.216
276,953.5121,555.1972
280,946.2677,550.1679
284,938.5546,533.9455
288,947.6965,543.99
292,944.5671,551.9792
296,949.9192,547.2401
300,939.1049,524.2177
304,940.1931,542.2488
308,953.9942,555.7961
312,946.1962,538.5024
316,947.9996,556.862
320,946.527,557.272
324,945.9875,542.6428
328,954.1562,547.5272
332,954.6711,556.0908
336,959.677,571.2301
340,941.0292,540.4065
344,956.319,539.9237
348,948.7982,539.1099
352,936.2682,540.0527
356,954.4214,543.6626
360,937.0401,536.8211
364,954.2508,541.8039
368,951.3617,545.6847
372,946.4542,545.0621
376,947.7942,534.9058
380,945.8258,542.0922
384,952.5005,554.4614
388,947.2673,542.1507
392,939.6608,540.0806
396,952.6094,549.9447
400,932.5626,536.0161
404,949.849,545.9919
408,952.6171,547.4297
412,942.1824,544.061
416,952.7577,536.7763
420,948.2359,548.4119
424,943.1024,544.8286
428,947.5453,531.7192
432,946.4339,546.6881
436,949.4379,540.0617
440,955.9981,544.4688
444,942.2527,539.5043
448,950.9474,542.4915
452,952.982,539.1639
456,950.8619,542.9182
460,946.3215,527.2657
