TimeStamp,GazePointX,GazePointY
0,,
4,,
8,,
12,,
16,,
20,,
24,,
28,,
32,,
36,,
40,,
44,,
48,,
52,,
56,,
60,,
64,,
68,,
72,,
76,,
80,,
84,1199.7312,754.2508
88,,
92,,
96,,
100,,
104,,
108,,
112,,
116,,
120,,
124,,
128,,
132,,
136,,
140,,
144,970.4868,684.7719
148,,
152,,
156,1063.8845,728.1317
160,,
164,922.1816,523.9699
168,973.4694,639.8039
172,,
176,1382.9831,1099.9097000000002
180,,
184,1370.1418,1139.8526000000002
188,,
192,1334.8521,1013.5261
196,953.5902,600.0157
200,,
204,870.7642,616.6058
208,915.3116,579.0487
212,,
216,970.8201,593.0799
220,,
224,,
228,1080.1243,645.2472
232,,
236,,
240,911.8273,585.48
244,874.7359,571.3214
248,955.5513,613.2844
252,1067.3827,698.509
256,1117.6545,853.1214
260,986.074,587.6167
264,983.8853,610.7419
268,1064.8496,715.5695000000001
272,,
276,957.2328,561.9706
280,,
284,1125.3101,749.8929
288,,
292,,
296,919.316,553.813
300,,
304,,
308,1067.8402,670.3762
312,1040.8949,632.5196
316,,
320,981.0595,577.8493
324,,
328,965.8494,570.6244
332,852.802,1079.9042
336,892.0866,603.4623
340,,
344,,
348,1043.855,649.256
352,1115.3355,765.3554
356,1178.3417,860.5708999999999
360,,
364,967.2117,577.7092
368,996.4943,606.5672
372,963.406,597.6419
376,,
380,942.1584,587.424
384,,
388,,
392,,
396,,
400,1017.7127,810.3096
404,1115.4698,712.8123
408,961.0827,573.3363
412,889.4171,594.1021
416,1025.2205,697.4590000000001
420,933.0766,600.6525
424,,
428,937.5753,594.6071
432,962.2251,651.5266
436,985.7752,603.0677000000001
440,,
444,,
448,,
452,,
456,,
460,876.4186,581.8112
464,,
468,,
472,,
476,1007.7778,631.3141
480,1033.4341,647.1317
484,983.7791,586.0713
488,968.3629,605.1014
492,1180.6942,953.4183
496,1021.2241,637.4449999999999
500,,
504,994.6889,829.3737
508,925.7058,551.3177
512,987.4086,589.4181
