TimeStamp,GazePointX,GazePointY
0,,
4,,
8,,
12,,
16,,
20,,
24,,
28,,
32,,
36,,
40,,
44,,
48,,
52,,
56,,
60,,
64,,
68,,
72,,
76,,
80,,
84,,
88,,
92,,
96,,
100,,
104,,
108,,
112,,
116,,
120,,
124,,
128,,
132,,
136,,
140,,
144,,
148,,
152,,
156,953.7486,490.1781
160,960.1943,527.4319
164,,
168,,
172,,
176,956.2871,514.2832
180,,
184,952.5097,521.8685
188,953.507,527.0139
192,949.2505,543.7883
196,952.3588,515.5032
200,956.4003,522.2139999999999
204,950.4641,532.3839
208,960.587,546.8902
212,,
216,957.1578,525.4147
220,,
224,963.5015,517.6131
228,958.4507,526.8451
232,961.5626,527.4701
236,968.7364,532.8165
240,965.4821,530.6848
244,969.1826,498.7059
248,961.9358,515.5595
252,965.8296,523.969
256,956.6388,519.3946
260,965.4432,520.5027
264,955.7374,510.5013
268,959.3637,521.5542
272,959.875,536.7852
276,972.4931,539.0054
280,963.4337,538.9312
284,960.4442,518.3259
288,960.3068,533.6962
292,961.9351,525.2953
296,968.8045,518.8084
300,961.3177,533.6794
304,974.4643,549.2402
308,961.8897,510.2837
312,965.0765,532.2947
316,965.5102,526.8506
320,959.1557,531.7851
324,964.261,528.3696
328,959.4299,513.8706999999999
332,964.5634,531.3369
336,966.3656,536.4429
340,964.9393,522.2009
344,956.1081,533.0308
348,960.2546,529.1859
352,967.1312,527.3621
356,955.8956,527.4426
360,967.0059,517.8209
364,973.4761,532.6493
368,950.8115,556.3717
372,958.9429,528.8206
376,979.8946,533.8552
380,965.9151,522.8903
384,962.8297,556.4833
388,938.3905,550.1037
392,909.2942,560.853
396,906.5606,552.4724
400,919.5165,544.9987
404,928.3604,563.6725
408,924.9003,573.4904
412,928.3308,548.5758
416,933.9092,540.8532
420,944.5198,557.1316
424,946.8458,525.891
428,934.1714,539.7192
432,934.9143,549.3922
436,932.7878,543.3825
440,920.1357,559.3249
444,936.8474,574.6586
448,933.0487,546.2257
