TimeStamp,GazePointX,GazePointY
0,,
4,,
8,,
12,,
16,,
20,,
24,,
28,,
32,,
36,,
40,,
44,,
48,,
52,,
56,,
60,,
64,,
68,,
72,,
76,,
80,,
84,,
88,,
92,795.0937,654.446
96,,
100,839.0588,538.7973
104,,
108,,
112,883.3387,549.6254
116,,
120,,
124,841.4107,739.3133
128,,
132,,
136,971.8966,843.4455
140,,
144,,
148,899.6667,995.0151
152,,
156,,
160,1069.5692,926.2276
164,,
168,,
172,921.658,641.6988
176,971.001,566.9164
180,,
184,,
188,968.8226,637.1877
192,952.228,615.673
196,,
200,953.3862,694.5899
204,955.1124,607.7355
208,1026.3078,804.0933
212,930.0708,948.9173
216,922.198,699.1455
220,842.8624,742.7326
224,990.6017,728.7197
228,963.453,753.2807
232,983.1427,700.04
236,948.6419,755.4322
240,994.1966,1024.8251
244,989.8496,738.9793999999999
248,962.2333,760.5938
252,956.382,769.9578
256,982.5264,743.951
260,958.7302,649.8262
264,911.8835,796.8719
268,958.7177,754.3014000000001
272,922.3919,737.9941
276,888.9143,743.0492
280,842.5226,689.1164
284,793.0358,1024.0701
288,1047.0249,1057.1832
292,930.5049,765.5237999999999
296,988.4792,811.1961
300,974.8303,778.6875
304,,
308,925.4587,780.0329
312,,
316,989.1079,809.1687999999999
320,1003.4293,806.1944
324,894.4559,569.4819
328,942.7731,761.0387000000001
332,953.2593,771.645
336,933.3584,1082.0277999999998
340,949.9539,723.2673
344,1014.6383,760.2945
348,960.7261,724.8664
352,944.9031,739.4812
356,969.7437,795.5441
360,,
364,879.7548,709.7851
368,1014.4704,782.0205
372,990.3658,1003.3966
376,962.5599,581.1086
380,884.2945,723.5404
384,932.9023,739.5779
388,951.8226,807.7194
392,969.1552,766.6707
396,1084.2631,1034.3698
400,911.3285,760.8212
404,966.4503,774.9298
408,1029.8389,939.5982
412,851.5411,763.8514
416,888.3827,716.2459
420,863.2662,801.4366
424,,
428,855.5982,845.335
432,,
436,821.7718,816.7768
440,950.7665,1081.3311
