TimeStamp,GazePointX,GazePointY
0,,
4,,
8,,
12,,
16,,
20,,
24,,
28,,
32,,
36,,
40,,
44,,
48,,
52,,
56,,
60,,
64,,
68,,
72,,
76,,
80,,
84,,
88,,
92,,
96,,
100,,
104,,
108,,
112,,
116,,
120,,
124,848.3891,759.5735999999999
128,,
132,,
136,795.9633,788.6711
140,,
144,,
148,,
152,,
156,,
160,749.6841,964.0955
164,,
168,,
172,,
176,977.7125,815.4131
180,735.2873,641.1592
184,837.0515,976.8186
188,,
192,896.7888,703.2365
196,905.6842,739.5186
200,928.5788,755.6007
204,911.6566,638.3685
208,904.309,741.0
212,,
216,898.6253,729.731
220,,
224,850.4235,1057.5634
228,945.5087,644.4589
232,999.9441,870.9247
236,870.7039,726.3863
240,910.0926,709.3581
244,912.9172,634.8753
248,985.68,850.6266
252,939.4697,743.1001
256,980.4064,873.446
260,957.9225,905.9729
264,919.6604,685.9254
268,889.7791,799.1062999999999
272,,
276,,
280,898.1833,850.6767
284,1100.2479,1167.2991
288,,
292,863.702,784.2382
296,912.8669,748.1323
300,1019.8338,862.5089
304,,
308,974.8859,693.3534999999999
312,,
316,943.6713,809.3543
320,906.4244,777.8331000000001
324,871.4754,731.9091
328,,
332,883.8853,821.0591
336,907.0172,785.3027
340,941.9846,784.9976
344,898.0322,749.1537
348,971.8221,835.2311
352,892.2873,750.4687
356,977.3492,870.8027
360,930.6252,766.6833
364,734.7536,967.6654
368,897.4455,705.3724
372,871.1031,763.4088
376,946.1453,772.9074
380,932.1992,862.9558999999999
384,953.0421,692.8598
388,966.1777,871.7469
392,,
396,973.7589,810.1175000000001
400,924.4171,814.8793000000001
404,873.7263,722.092
408,,
412,,
416,,
420,,
424,944.6642,760.0364
428,896.8621,732.1657
432,934.2308,960.7405
436,878.6446,888.6695
440,928.9014,727.0364999999999
444,,
448,,
452,916.06,727.3998
456,919.7982,703.7799
460,1076.3842,975.249
464,1148.79,1207.0468
468,,
472,992.8297,880.7135000000001
476,910.4498,732.1831
