TimeStamp,GazePointX,GazePointY
0,,
4,,
8,,
12,,
16,,
20,,
24,,
28,,
32,,
36,,
40,,
44,,
48,,
52,,
56,,
60,,
64,,
68,,
72,,
76,,
80,,
84,,
88,,
92,957.75,558.4509
96,929.0706,566.4386
100,,
104,,
108,,
112,,
116,,
120,,
124,,
128,,
132,,
136,,
140,,
144,,
148,,
152,,
156,,
160,973.4959,559.7495
164,,
168,970.223,547.6478
172,942.7949,581.5814
176,946.9631,545.4105
180,964.6739,548.4218
184,953.2947,543.367
188,958.729,560.2845
192,957.3704,553.9537
196,959.8864,554.5474
200,965.8121,557.8397
204,954.9367,547.6948
208,970.1035,557.4608
212,963.5944,562.2219
216,938.5054,552.7343
220,958.1252,550.0622
224,953.203,552.9331
228,954.7206,537.8177
232,959.018,538.2315
236,966.9091,536.8939
240,946.68,548.2304
244,970.3526,551.966
248,954.4634,546.8509
252,952.7345,550.0505
256,967.9748,556.1068
260,963.4656,544.6695
264,953.0366,539.2384
268,947.374,542.1202
272,963.6761,540.1118
276,958.2247,559.0134
280,955.5173,545.3289
284,951.9622,536.0662
288,953.0544,537.8451
292,972.9915,551.2576
296,943.9049,548.2946
300,963.0332,552.7564
304,968.3017,544.7131
308,961.9979,539.964
312,956.2245,560.2819
316,957.0537,541.6307
320,960.7043,559.013
324,968.8151,551.4626
328,949.2924,548.3618
332,952.7064,553.4857
336,961.2668,571.6345
340,949.0338,559.3598
344,955.5799,550.6137
348,957.7549,549.821
352,963.5484,540.4496
356,953.1414,546.4931
360,945.6346,553.989
364,944.6497,542.8476
368,965.7244,557.7058
372,956.2675,544.7737
376,971.1092,536.8755
380,957.3093,538.9164
384,949.4713,537.7112
388,969.5221,541.061
392,955.6953,542.1524
396,951.4612,554.3317
400,960.9788,542.1985
404,964.7944,535.1225
408,966.6273,543.9275
412,948.9029,533.0445
416,952.3384,540.208
420,969.9752,535.8807
424,958.0893,537.7022
428,961.8365,544.6696
432,947.2861,543.0775
436,967.1341,546.0702
