TimeStamp,GazePointX,GazePointY
0,,
4,,
8,,
12,,
16,,
20,,
24,,
28,,
32,,
36,,
40,,
44,,
48,,
52,,
56,,
60,,
64,,
68,,
72,,
76,,
80,,
84,,
88,,
92,,
96,,
100,,
104,,
108,942.4748,549.3762
112,,
116,998.5289,496.198
120,,
124,,
128,1067.2377,456.9241
132,,
136,,
140,1000.8147,501.4886
144,,
148,,
152,959.1537,528.244
156,,
160,,
164,943.1663,566.2603
168,,
172,,
176,933.9444,554.7405
180,974.1853,552.2913
184,971.8312,548.6728
188,965.7802,567.8811
192,941.1805,578.138
196,932.1953,561.9134
200,945.7049,523.7247
204,1003.8612,516.753
208,944.8587,565.5949
212,,
216,941.5798,567.0545
220,,
224,977.7801,544.2057
228,940.854,560.52
232,972.2395,531.4704
236,966.8628,519.6874
240,935.5387,557.8562
244,973.2532,517.4451
248,983.0418,505.1862
252,990.7006,534.002
256,964.2963,532.1695
260,944.5033,536.2761
264,917.3447,567.5517
268,915.9082,557.6497
272,932.1326,575.1238
276,921.314,558.0607
280,918.3824,560.7335
284,925.8342,570.0674
288,921.1773,529.1406
292,897.7122,590.1831
296,960.9594,553.4689
300,906.8526,575.4042
304,977.4126,523.8395
308,915.8117,554.423
312,933.9329,536.4866
316,967.3812,505.4226
320,975.781,520.074
324,970.1743,530.2469
328,950.0246,554.9831
332,994.2861,528.574
336,924.6709,578.7724
340,979.9204,509.6503
344,912.5377,582.2736
348,1009.2842,504.2754
352,956.9646,593.2517
356,1020.1737,525.3099
360,932.5279,564.1104
364,1018.7414,514.4677
368,948.2034,548.9092
372,995.5436,509.2403
376,980.8873,509.3005
380,1005.5911,532.0403
384,995.7534,504.3748
388,999.9092,495.5194
392,951.8449,555.439
396,943.4954,552.8383
400,954.8714,591.8445
404,1008.2858,540.5482
408,968.8688,588.4843
412,934.5731,571.0574
416,989.2288,481.5055
420,991.0292,529.5742
424,960.1346,548.864
428,949.3642,551.6455
432,955.018,578.3603
436,954.9861,568.5414
440,925.717,577.5452
