TimeStamp,GazePointX,GazePointY
0,,
4,,
8,,
12,,
16,,
20,,
24,,
28,,
32,,
36,,
40,,
44,,
48,,
52,,
56,,
60,,
64,,
68,,
72,,
76,,
80,,
84,,
88,,
92,,
96,,
100,,
104,,
108,,
112,,
116,,
120,,
124,,
128,,
132,,
136,,
140,,
144,,
148,,
152,,
156,,
160,992.3677,593.4666
164,,
168,,
172,,
176,,
180,,
184,,
188,,
192,,
196,,
200,992.499,508.6544
204,,
208,,
212,,
216,1011.5104,580.3336
220,,
224,,
228,,
232,,
236,1745.0714,469.548
240,967.2899,563.9043
244,,
248,361.3155,505.2504
252,1004.3073,586.4199
256,,
260,,
264,328.10119999999995,484.6796
268,,
272,857.3304,544.6067
276,1607.0625,410.1844
280,1608.1306,439.8943
284,1612.6812,432.0334
288,820.6756,542.1246
292,861.2891999999999,493.3299
296,876.8407,490.6982
300,881.4899,518.8071
304,844.8023000000001,496.0468
308,848.9369,496.5803
312,844.3224,522.4622
316,1583.1325000000002,428.0234
320,,
324,,
328,1568.6862,450.7352
332,836.5434,502.1294
336,842.2564,503.1268
340,1587.2237,440.1445
344,,
348,1586.9582,426.1163
352,859.6951,504.6118
356,832.4561,495.9951
360,883.1718,479.6154
364,821.0803,534.1254
368,876.4029,521.7536
372,891.4469,461.1595
376,884.7676,467.0168
380,902.1786,566.3309
384,867.9846,490.395
388,863.2951,509.4642
392,920.7273,529.6291
396,,
400,855.7161,552.0445
404,2349.4176,364.2986
408,895.7205,447.3643
412,,
416,897.8403,479.2726
420,889.4408,487.5435
424,848.8556,508.3486
428,884.6083,476.9966
432,905.4232,532.0962
436,,
440,871.746,519.0597
444,,
448,923.4226,519.4211
452,882.9941,441.1487
456,844.8996,516.9367
460,893.4603,496.4516
464,916.511,519.4713
468,,
472,907.9328,519.7501
476,884.0394,480.748
480,895.1533,458.3865
484,869.1001,507.2156
488,,
492,,
496,865.2996,542.5799
500,867.5151,495.0242
504,908.3431,494.9136
508,909.0519,450.0097
512,,
