TimeStamp,GazePointX,GazePointY
0,,
4,,
8,,
12,,
16,,
20,,
24,,
28,,
32,,
36,,
40,,
44,,
48,,
52,,
56,,
60,,
64,,
68,,
72,,
76,1044.8001,422.0861
80,1043.7384,424.3281
84,1035.4982,417.6441
88,,
92,,
96,1042.8519,421.718
100,,
104,,
108,1042.9435,423.4521
112,,
116,,
120,1043.6789,418.2577
124,,
128,,
132,1037.4382,406.8903
136,,
140,,
144,1031.6072,438.9283
148,,
152,,
156,1038.5732,413.5334
160,1040.2841,414.2513
164,1032.0109,431.1912
168,1031.1297,414.5586
172,1030.8645,424.0032
176,1039.3319,406.5581
180,1043.2451,419.2335
184,1034.8844,412.6202
188,1036.5531,416.884
192,1042.7864,414.2919
196,1042.7185,426.6104
200,1037.8764,418.9292
204,1031.5353,403.5566
208,1035.401,417.8948
212,1038.8445,417.3213
216,1041.1851,416.5447
220,1035.8772,410.5621
224,1045.0334,420.032
228,1033.9458,420.6097
232,1023.8927,409.3388
236,1024.0014,411.3043
240,1023.0766,428.8001
244,1022.811,426.267
248,1026.3937,416.424
252,1033.8861,407.7284
256,1036.47,414.3988
260,1033.1387,429.9492
264,1030.0756,431.735
268,1048.3155,424.6951
272,1110.0625,393.3257
276,1077.1638,449.4459
280,1113.5163,449.2522
284,1123.8854,442.6859
288,1144.6579,448.482
292,1154.4211,443.6658
296,1151.9456,436.4675
300,1135.9422,452.0524
304,1130.2465,438.6517
308,1125.6557,433.7168
312,1131.922,430.3148
316,1129.851,419.7337
320,1133.0147,440.4972
324,1119.8907,450.4055
328,1132.9908,445.3093
332,1134.3038,439.1829
336,1137.1969,435.8584
340,1127.2951,451.2308
344,1136.9951,450.9715
348,1134.2798,445.3525
352,1135.0009,453.8325
356,1132.9082,443.7525
360,1133.7829,438.1724
364,1131.1352,439.8962
368,1123.1784,444.6156
372,1127.9576,440.5329
376,1133.8979,428.5799
380,1130.2153,435.2788
384,1133.8431,431.2576
388,1128.4316,426.6083
392,1134.1667,432.9572
