TimeStamp,GazePointX,GazePointY
0,,
4,,
8,,
12,,
16,,
20,,
24,,
28,,
32,,
36,,
40,,
44,,
48,,
52,,
56,,
60,,
64,,
68,,
72,,
76,990.2301,496.3502
80,990.2062,489.7096
84,,
88,985.5695,512.7788
92,,
96,,
100,970.2386,505.0499
104,,
108,,
112,998.9701,495.4321
116,,
120,,
124,980.3847,499.5806
128,,
132,,
136,,
140,,
144,,
148,,
152,,
156,,
160,996.1719,492.794
164,,
168,987.5332,492.1936
172,991.903,489.0494
176,982.27,495.7141
180,979.9889,491.4026
184,974.9244,490.329
188,986.8768,485.1317
192,1000.2345,509.1672
196,982.9308,492.1425
200,984.1829,502.6478
204,995.4084,491.4815
208,990.6262,490.5527
212,983.5806,499.6346
216,990.0459,489.2557
220,970.4755,508.6566
224,976.9414,500.7384
228,983.4584,499.4182
232,992.4553,502.9541
236,972.7785,501.6752
240,970.78,485.328
244,994.0249,499.6488
248,968.8853,484.8393
252,989.2865,501.1072
256,978.5625,480.0414
260,971.6456,500.6458
264,978.4425,482.6871
268,966.9022,478.3284
272,991.9864,491.3908
276,971.0043,488.0802
280,981.6028,488.4169
284,979.5187,498.3124
288,985.0773,495.4284
292,993.3101,496.944
296,984.4008,492.4742
300,990.7286,500.0052
304,983.3508,497.1871
308,988.774,492.6316
312,978.3902,495.7981
316,977.5715,503.294
320,989.6596,508.1776
324,984.0847,496.2419
328,986.0675,496.0741
332,981.7514,491.7692
336,983.9682,491.9837
340,991.883,495.1757
344,986.0766,501.3943
348,987.8197,495.8923
352,992.9934,502.8147
356,983.9935,494.2156
360,977.8928,501.273
364,986.6832,488.8976
368,976.9789,501.9261
372,988.6097,499.2983
376,976.0496,498.3289
380,981.7743,489.8699
384,968.4514,499.0838
388,971.9832,498.3845
392,981.2496,496.913
396,980.7619,492.758
400,971.643,502.2595
404,978.6404,488.1989
408,978.6469,487.728
412,981.3987,484.6372
416,978.014,480.3389
420,966.1841,479.5637
424,971.0502,488.9353
428,962.6401,475.3175
