TimeStamp,GazePointX,GazePointY
0,,
4,,
8,,
12,,
16,,
20,,
24,,
28,,
32,,
36,,
40,,
44,,
48,,
52,,
56,,
60,,
64,,
68,,
72,,
76,,
80,,
84,,
88,,
92,889.731,653.6892
96,994.799,612.6225
100,904.4801,624.2133
104,,
108,,
112,748.5859,590.7571
116,,
120,,
124,924.449,628.6732
128,,
132,,
136,1008.1499,660.2034
140,,
144,,
148,932.7365,617.9214
152,,
156,,
160,970.4346,679.1341
164,915.0764,624.0423
168,901.7271,622.9136
172,929.339,643.8938
176,862.8145,652.5119
180,896.4616,638.0847
184,867.5801,621.6892
188,995.4047,661.0853
192,996.7085,661.0457
196,925.8988,635.4367
200,985.8759,659.7393
204,878.9727,623.9872
208,937.8737,640.6529
212,934.5753,651.6197999999999
216,976.8835,647.6209
220,930.4018,651.3017
224,896.6798,631.9118
228,955.8721,663.3459
232,908.8108,652.1879
236,774.9764,582.6469
240,,
244,951.7819,654.4412
248,925.4997,637.8816
252,,
256,870.3625,622.2985
260,921.1411,640.1655
264,784.77,596.9688
268,772.92,842.9213
272,794.2268,626.1360999999999
276,734.3865000000001,593.3448
280,,
284,907.748,626.4871
288,864.6384,616.2806
292,983.6424,683.9325
296,945.9241,674.0091
300,926.1071,632.0988
304,916.1583,640.1609
308,929.4721,650.8258
312,910.3711,647.8833
316,942.4571,656.2144
320,945.5664,655.9505
324,926.151,652.1938
328,819.9753000000001,628.7610999999999
332,960.5665,660.0999
336,952.4698,664.2832
340,909.7194,663.5124
344,898.4965,668.5294
348,,
352,972.8043,677.8383
356,1014.3847,683.9443
360,952.1783,710.0134
364,982.1344,702.883
368,452.7316,789.5074
372,,
376,858.0426,724.2692
380,,
384,,
388,903.5307,710.4369
392,880.872,719.0844
396,1004.5837,727.4413
400,,
404,875.6336,747.1859
408,760.296,724.767
412,941.5424,731.5027
416,870.0246,715.1075
420,1011.2675,705.877
424,944.7635,735.0935
428,792.303,704.2062
432,762.6771,689.0242000000001
436,865.8380999999999,709.4786
