TimeStamp,GazePointX,GazePointY
0,,
4,,
8,,
12,,
16,,
20,,
24,,
28,,
32,,
36,,
40,,
44,,
48,,
52,,
56,,
60,,
64,,
68,,
72,,
76,,
80,,
84,,
88,,
92,,
96,,
100,829.2609,892.702
104,,
108,,
112,,
116,,
120,,
124,,
128,,
132,,
136,,
140,,
144,,
148,,
152,,
156,,
160,,
164,460.8381,1153.0156
168,,
172,,
176,,
180,,
184,,
188,633.517,804.8249000000001
192,,
196,,
200,,
204,,
208,,
212,,
216,,
220,799.9628,811.9074
224,,
228,,
232,,
236,771.2483,806.5862
240,,
244,,
248,,
252,,
256,,
260,,
264,812.7485,779.4328
268,,
272,,
276,832.481,760.3011
280,,
284,859.4761,739.1478
288,,
292,902.277,721.8833
296,,
300,,
304,852.2653,670.0668000000001
308,847.9127,681.1741
312,877.62,656.4934
316,894.9427000000001,641.8052
320,,
324,900.4706,637.0649
328,882.6743,574.4434
332,,
336,801.6612,977.3609
340,884.9597,599.9204
344,,
348,880.7045,605.809
352,893.6526,593.2317
356,925.1951,622.3391
360,905.9734,565.9931
364,846.4439,700.0674
368,940.8323,600.3688
372,912.4703,553.2825
376,903.0486,524.7668
380,959.5877,627.8744
384,909.7255,504.308
388,900.6711,511.8521
392,896.753,490.1913
396,935.3071,561.2831
400,929.0858,557.1016
404,936.1028,595.287
408,914.5639,554.6517
412,871.1304,489.3816
416,895.8685,503.9973
420,894.5073,486.4922
424,939.678,611.7217
428,902.1589,467.2832
432,964.5165,612.9141
436,905.083,519.6325
440,925.3239,575.7106
444,882.8826,538.2828
448,920.4076,538.8358
452,887.2176,594.3956000000001
456,932.4423,587.1882
460,931.5548,585.1112
464,946.1202,563.8949
468,981.7673,659.1765
472,944.233,602.8602
476,934.8103,609.547
480,942.4318,564.5509
484,942.655,544.8816
488,935.6219,594.3554
492,943.2373,595.8841
496,935.3094,619.4384
500,937.0146,600.5049
504,943.3461,577.585
508,946.0198,598.6808
512,980.2654,677.2506
516,936.2954,531.8135
