TimeStamp,GazePointX,GazePointY
0,,
4,,
8,,
12,,
16,,
20,,
24,,
28,,
32,,
36,,
40,,
44,,
48,,
52,,
56,,
60,,
64,,
68,,
72,,
76,,
80,,
84,,
88,,
92,,
96,,
100,,
104,,
108,,
112,,
116,,
120,,
124,910.355,673.0740000000001
128,932.095,646.5334
132,,
136,,
140,902.2083,789.4839
144,,
148,,
152,916.2853,638.6551
156,,
160,,
164,908.3596,654.2998
168,,
172,,
176,902.8113,648.7408
180,927.0446,766.8356
184,901.8505,640.5161
188,,
192,899.6706,615.1511
196,,
200,884.5261,743.011
204,,
208,910.5899,646.9521
212,,
216,912.8947,649.8903
220,,
224,898.2091,616.4556
228,894.1998,650.4723
232,920.9312,624.3619
236,914.4754,646.2984
240,924.2032,582.4725
244,914.107,593.1048
248,904.1919,599.5741
252,925.2353,623.2044
256,899.1103,587.6976
260,917.0751,624.4248
264,918.7037,616.452
268,908.3956,595.0273
272,914.8271,625.3174
276,915.7335,616.0617
280,923.1794,622.6983
284,910.7819,572.2337
288,908.5517,599.028
292,919.4381,619.6179
296,914.4403,611.2788
300,906.6054,578.802
304,910.2943,569.3576
308,904.6421,606.9756
312,916.9067,617.9971
316,909.032,606.7381
320,897.6879,673.5206000000001
324,907.0808,536.3122
328,897.5738,558.3638
332,897.2695,530.7177
336,916.8565,612.9144
340,900.6033,676.1309
344,914.9996,614.8042
348,915.9705,605.1677999999999
352,922.893,604.8314
356,915.8287,562.0375
360,915.3981,566.3586
364,912.3819,656.2254
368,914.7663,575.8691
372,904.4912,598.5531
376,912.7984,589.1142
380,925.9451,582.8946
384,888.39,513.9033
388,945.0514,645.6529
392,911.075,528.9607
396,910.2753,597.5812
400,935.5308,589.3465
404,,
408,916.6644,537.5564
412,966.877,659.6174
416,917.4153,564.8218
420,914.6133,550.6043
424,895.079,566.672
428,928.1574,600.3298
432,923.3941,568.5524
436,925.3681,618.4632
440,927.8971,586.6348
444,927.4249,587.6642
448,919.5725,581.1802
452,929.7512,567.3848
