TimeStamp,GazePointX,GazePointY
0,,
4,,
8,,
12,,
16,,
20,,
24,,
28,,
32,,
36,,
40,,
44,,
48,,
52,,
56,,
60,,
64,,
68,,
72,,
76,,
80,,
84,,
88,,
92,983.0479,538.3033
96,1000.3061,546.7282
100,,
104,982.0728,549.6251
108,,
112,,
116,996.2453,540.9448
120,,
124,,
128,993.7037,531.8445
132,,
136,,
140,991.6524,542.0142
144,,
148,,
152,980.0062,540.6225
156,,
160,,
164,1003.9529,537.6752
168,995.5871,543.4584
172,991.8497,530.5477
176,997.8375,536.5881
180,991.0111,536.8484
184,989.251,548.1846
188,997.0149,538.2135
192,986.8969,551.1011
196,998.3404,540.1387
200,996.1629,545.7147
204,988.7105,544.6015
208,990.4222,536.7786
212,1006.0332,539.7397
216,988.0288,531.0673
220,998.9528,532.0621
224,993.4685,533.6995
228,988.2603,533.2847
232,984.4953,525.5609
236,987.7556,538.7146
240,984.1091,534.9581
244,972.7084,546.8017
248,992.7971,537.4092
252,1002.2635,532.0864
256,976.2677,557.8246
260,972.0082,574.3183
264,984.0063,544.5945
268,975.7535,550.2167
272,977.5648,538.5132
276,980.5496,539.8346
280,984.3309,551.11
284,980.2694,546.7878
288,991.7713,546.9131
292,987.1933,542.893
296,994.2144,543.8987
300,984.2664,550.0107
304,987.5851,550.7156
308,1000.5035,543.7464
312,997.6342,553.8245
316,988.5277,539.9978
320,981.827,545.3167
324,993.6459,538.7894
328,970.5088,547.1315
332,980.2166,541.8104
336,987.3266,546.5165
340,981.5104,547.4149
344,989.4861,537.7562
348,991.4893,561.3899
352,999.6008,539.8862
356,983.797,539.9989
360,1001.9789,536.2434
364,992.366,536.8961
368,982.7807,544.1827
372,1003.4955,537.8228
376,1002.5905,546.8962
380,997.9146,547.2156
384,992.2363,538.4078
388,987.6191,542.124
392,996.0381,545.2629
396,992.9803,544.5638
400,993.326,533.2142
404,993.4816,545.4351
408,1003.0345,544.5319
412,999.7507,545.7127
416,996.7929,546.0693
420,987.3886,550.0579
