TimeStamp,GazePointX,GazePointY
0,,
4,,
8,,
12,,
16,,
20,,
24,,
28,,
32,,
36,,
40,,
44,,
48,,
52,,
56,,
60,,
64,,
68,,
72,,
76,,
80,,
84,,
88,,
92,979.2197,547.2302999999999
96,962.648,588.7149
100,,
104,993.7023,549.9568
108,,
112,,
116,981.6105,581.9979
120,,
124,,
128,990.7335,561.8384
132,,
136,,
140,957.4279,533.6151
144,,
148,,
152,938.8325,544.0633
156,,
160,,
164,971.6666,539.7826
168,983.8848,552.8659
172,976.8272,562.8137
176,966.7038,522.0696
180,962.4986,531.1603
184,973.4413,571.7663
188,993.3405,555.9222
192,1066.1493,563.7449
196,956.7596,529.3025
200,966.9781,536.3043
204,989.6686,575.2182
208,986.1674,547.4174
212,999.1665,537.9613
216,972.9448,543.4177
220,984.6923,570.532
224,981.6561,561.7487
228,970.0943,535.3319
232,969.7223,531.2597
236,990.0534,569.4729
240,903.8214,836.6224
244,961.921,574.2114
248,971.0734,567.4978
252,958.9815,553.4753
256,974.2812,547.3081
260,957.4639,529.0618
264,987.1908,530.727
268,973.729,521.8081999999999
272,975.0675,549.4733
276,979.2534,534.3657
280,972.9599,588.021
284,979.6294,533.3205
288,967.3194,539.2914
292,995.512,523.233
296,1004.034,516.0609
300,995.5862,552.3547
304,988.5855,532.1154
308,993.9042,581.256
312,1046.4545,580.0159
316,965.9416,550.6175
320,980.7095,563.352
324,981.145,567.0242
328,970.5067,566.5194
332,989.5995,562.1412
336,989.4125,550.4815
340,990.0263,560.0849
344,987.9936,554.1559
348,987.2668,564.1724
352,981.3702,563.7816
356,985.729,554.3528
360,957.9994,557.3545
364,985.3893,555.2538
368,941.6276,548.2263
372,969.5415,563.5096
376,1009.307,577.4872
380,957.6429,539.7658
384,987.3357,518.5421
388,983.1207,547.5732
392,986.8284,546.7344
396,993.0645,548.004
400,981.3081,561.5317
404,995.1427,528.385
408,966.9073,553.7465
412,976.8015,567.1577
416,975.1087,560.8193
420,974.3051,563.8957
